gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
NODE_12_length_164930_cov_51.866538_23	27524	29218	1695	1	0.401	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_24	29290	29961	672	1	0.382	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_25	30082	31488	1407	1	0.387	11	GGA/GAG/AGG	GENOMAD.181569.CP	8.899e-111	367	0	0	0	1	NA	NA	NA	PF19577;COG3203;K16076	DcaP outer membrane protein
NODE_12_length_164930_cov_51.866538_26	31534	32772	1239	-1	0.391	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_27	32884	33789	906	1	0.394	11	None	GENOMAD.146193.CP	0.0002489	45	0	0	0	1	NA	NA	NA	PF00126;COG0583;TIGR03298;K21757	DNA-binding transcriptional regulator, LysR family
NODE_12_length_164930_cov_51.866538_28	33791	34081	291	-1	0.351	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_29	34209	34355	147	-1	0.259	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_30	35050	35193	144	1	0.396	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_31	35463	35891	429	1	0.305	11	GGA/GAG/AGG	GENOMAD.214719.PV	1.433e-42	153	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_32	35979	36200	222	1	0.302	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_33	36285	36602	318	-1	0.415	11	GGAG/GAGG	GENOMAD.215480.PC	7.527e-09	54	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_34	36708	36929	222	-1	0.383	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_35	37214	37693	480	-1	0.312	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_36	38009	39418	1410	1	0.355	11	GGAG/GAGG	GENOMAD.208873.PC	1.091e-177	561	0	0	0	1	NA	NA	NA	PF14518;COG5424;TIGR02111	Iron-containing redox enzyme
NODE_12_length_164930_cov_51.866538_37	39479	41617	2139	1	0.409	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_38	41674	42552	879	-1	0.378	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_39	42693	43106	414	-1	0.271	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_40	43591	44826	1236	1	0.562	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_41	44887	45123	237	-1	0.350	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_42	45406	46017	612	1	0.399	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_43	46090	46701	612	-1	0.420	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_44	46858	47313	456	1	0.399	11	None	GENOMAD.140723.CP	3.447e-62	210	0	0	0	1	NA	NA	NA	PF17805;PF02295;K05800;COG1522;TIGR02702	DNA-binding transcriptional regulator, Lrp family
NODE_12_length_164930_cov_51.866538_45	47372	48988	1617	-1	0.427	11	GGAG/GAGG	GENOMAD.170409.PC	1.302e-237	738	0	0	0	1	NA	NA	NA	COG1953;K10974	Cytosine/uracil/thiamine/allantoin permease
NODE_12_length_164930_cov_51.866538_46	49193	52648	3456	1	0.409	11	GGA/GAG/AGG	GENOMAD.170409.PC	5.779e-188	622	0	0	0	1	NA	NA	NA	COG1953;K10974	Cytosine/uracil/thiamine/allantoin permease
NODE_12_length_164930_cov_51.866538_47	52645	53604	960	1	0.394	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_48	53748	54032	285	1	0.386	11	GGAG/GAGG	GENOMAD.177699.CP	4.394e-10	57	0	0	0	1	NA	NA	NA	PF14542;COG2388;TIGR01575	GCN5-related N-acetyl-transferase
NODE_12_length_164930_cov_51.866538_49	54319	54978	660	1	0.402	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_50	54968	55633	666	1	0.411	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_51	55636	56367	732	1	0.414	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_52	56398	57258	861	1	0.397	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_53	57341	58207	867	1	0.384	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_54	58440	59375	936	-1	0.435	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_55	59467	60105	639	1	0.391	11	AGGA/GGAG/GAGG	GENOMAD.154338.CP	2.506e-05	47	0	0	0	1	NA	NA	NA	PF01810;COG1280;K06895;TIGR00949	Threonine/homoserine/homoserine lactone efflux protein
NODE_12_length_164930_cov_51.866538_56	60235	60378	144	1	0.326	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_57	60736	62697	1962	-1	0.446	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_58	62672	63604	933	-1	0.447	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_59	63845	64768	924	-1	0.437	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_60	64805	65314	510	-1	0.404	11	AGGA	GENOMAD.137823.CP	4.152e-25	104	0	0	0	1	NA	NA	NA	PF00581;TIGR03865;K02439;COG2897	PQQ-dependent catabolism-associated CXXCW motif protein
NODE_12_length_164930_cov_51.866538_61	65554	66291	738	-1	0.451	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_62	66417	67337	921	1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_63	67375	68235	861	-1	0.411	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_64	68269	68895	627	-1	0.400	11	GGA/GAG/AGG	GENOMAD.147216.CP	5.512e-07	52	0	0	0	1	NA	NA	NA	PF14834;PF13417;TIGR01262;COG5494;K21888	maleylacetoacetate isomerase
NODE_12_length_164930_cov_51.866538_65	69015	69920	906	-1	0.390	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_66	70031	70462	432	1	0.396	11	None	GENOMAD.166524.CP	4.235e-13	68	0	0	0	1	NA	NA	NA	PF03788;COG1380;K06518	Putative effector of murein hydrolase LrgA, UPF0299 family
NODE_12_length_164930_cov_51.866538_67	70476	71165	690	1	0.420	11	GGA/GAG/AGG	GENOMAD.154359.CP	4.081e-17	83	0	0	0	1	NA	NA	NA	PF04172;COG1346;TIGR00659;K05339	Putative effector of murein hydrolase
NODE_12_length_164930_cov_51.866538_68	71173	72663	1491	-1	0.431	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_69	72779	73414	636	1	0.420	11	GGAG/GAGG	GENOMAD.166208.CP	2.636e-16	80	0	0	0	1	NA	NA	NA	PF04299;K07734;COG2808	Putative FMN-binding domain
NODE_12_length_164930_cov_51.866538_70	73457	74050	594	1	0.429	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_71	74058	75245	1188	-1	0.422	11	GGA/GAG/AGG	GENOMAD.161976.CP	9.76e-71	247	0	0	0	1	NA	NA	NA	PF05977;COG2223;TIGR04259;K08224	Nitrate/nitrite transporter NarK
NODE_12_length_164930_cov_51.866538_72	75255	75929	675	-1	0.415	11	AGGAG	GENOMAD.170911.CP	5.472e-118	375	0	0	0	1	NA	NA	NA	PF14499;COG3806;K05913	Anti-sigma factor ChrR, cupin superfamily
NODE_12_length_164930_cov_51.866538_73	76114	77028	915	1	0.385	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_74	77138	78817	1680	1	0.442	11	GGA/GAG/AGG	GENOMAD.209570.CP	5.673e-294	902	0	0	0	1	NA	NA	NA	PF16957;K13929;TIGR01110;COG4670	Malonate decarboxylase, alpha subunit, transporter
NODE_12_length_164930_cov_51.866538_75	78817	79701	885	1	0.441	11	AGGAG	GENOMAD.181951.CP	8.051e-25	108	0	0	0	1	NA	NA	NA	PF01874;COG1767;TIGR03132;K05966	Triphosphoribosyl-dephospho-CoA synthetase
NODE_12_length_164930_cov_51.866538_76	79704	80003	300	1	0.443	11	GGA/GAG/AGG	GENOMAD.209355.CP	3.2e-15	72	0	0	0	1	NA	NA	NA	PF06857;K13931;TIGR03130;COG3052	malonate decarboxylase acyl carrier protein
NODE_12_length_164930_cov_51.866538_77	79996	80847	852	1	0.431	11	AGGAG	GENOMAD.129449.CP	2.098e-87	290	0	0	0	1	NA	NA	NA	PF01039;K13932;TIGR01117;COG4799	methylmalonyl-CoA decarboxylase alpha subunit
NODE_12_length_164930_cov_51.866538_78	80844	81671	828	1	0.441	11	AGGAG	GENOMAD.129449.CP	7.517e-68	233	0	0	0	1	NA	NA	NA	PF01039;K13932;TIGR01117;COG4799	methylmalonyl-CoA decarboxylase alpha subunit
NODE_12_length_164930_cov_51.866538_79	81668	82270	603	1	0.438	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_80	82283	83221	939	1	0.436	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_81	83270	83689	420	1	0.433	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_82	83682	84446	765	1	0.439	11	GGAGG	GENOMAD.215410.PC	1.797e-119	381	0	0	0	1	NA	NA	NA	PF03818;TIGR00808;COG2855	Malonate/sodium symporter MadM subunit
NODE_12_length_164930_cov_51.866538_83	84496	85413	918	-1	0.358	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_84	85511	86929	1419	-1	0.392	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_85	87028	87162	135	-1	0.356	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_86	87177	88181	1005	-1	0.418	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_87	88174	89619	1446	-1	0.433	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_88	89638	89904	267	-1	0.307	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_89	90273	91091	819	1	0.331	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_90	91210	92505	1296	1	0.427	11	None	GENOMAD.166670.PC	3.796e-42	164	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_12_length_164930_cov_51.866538_91	92683	94074	1392	1	0.412	11	None	GENOMAD.132887.CP	6.074e-05	48	0	0	0	1	NA	NA	NA	PF00296;TIGR04027;COG2141;K23464	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
NODE_12_length_164930_cov_51.866538_92	94270	95736	1467	1	0.411	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_93	95798	96982	1185	-1	0.400	11	AGGAG	GENOMAD.180882.CP	1.506e-75	261	0	0	0	1	NA	NA	NA	COG3746;K07221	Phosphate-selective porin
NODE_12_length_164930_cov_51.866538_94	97449	98471	1023	1	0.395	11	None	GENOMAD.154871.CP	5.658e-14	76	0	0	0	1	NA	NA	NA	PF13379;K15551;TIGR01729;COG4521	taurine ABC transporter, periplasmic binding protein
NODE_12_length_164930_cov_51.866538_95	98481	99275	795	1	0.399	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_96	99272	100141	870	1	0.428	11	AGGAGG	GENOMAD.132791.CP	2.39e-11	67	0	1	0	1	NA	T_virB9	NA	PF03524;K15552;TIGR02781;COG3504	P-type conjugative transfer protein VirB9
NODE_12_length_164930_cov_51.866538_97	100150	101031	882	1	0.426	11	None	GENOMAD.179226.PC	5.589e-05	47	0	0	0	1	NA	NA	NA	PF06821;K07002;COG3545;TIGR02240	Serine hydrolase
NODE_12_length_164930_cov_51.866538_98	101102	101836	735	-1	0.420	11	GGA/GAG/AGG	GENOMAD.166716.PC	1.232e-18	88	0	0	0	1	NA	NA	NA	PF01177;K16841;COG4126;TIGR02990	Asp/Glu/hydantoin racemase
NODE_12_length_164930_cov_51.866538_99	101833	103302	1470	-1	0.410	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_100	103712	104449	738	1	0.379	11	GGAG/GAGG	GENOMAD.140878.CP	7.739e-05	46	0	0	0	1	NA	NA	NA	PF07840;TIGR02812;K22293;COG2186	fatty acid metabolism transcriptional regulator FadR
NODE_12_length_164930_cov_51.866538_101	104488	105378	891	-1	0.331	11	None	GENOMAD.190451.PC	1.95e-08	58	0	0	0	1	NA	NA	NA	K21698;TIGR02424;COG0583	pca operon transcription factor PcaQ
NODE_12_length_164930_cov_51.866538_102	105574	106260	687	1	0.416	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_103	106370	108244	1875	1	0.445	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_104	108302	108463	162	1	0.352	11	GGA/GAG/AGG	GENOMAD.147527.PC	5.186e-20	83	0	0	0	1	NA	NA	NA	PF07235;COG4317;TIGR03510	Xanthosine utilization system component, XapX domain
NODE_12_length_164930_cov_51.866538_105	108532	108960	429	-1	0.368	11	None	GENOMAD.171279.PC	2.306e-10	60	0	0	0	1	NA	NA	NA	PF03960;TIGR00014;K00537;COG1393	arsenate reductase (glutaredoxin)
NODE_12_length_164930_cov_51.866538_106	109045	109374	330	1	0.352	11	None	GENOMAD.159379.CP	0.0006091	40	0	0	0	1	NA	NA	NA	PF09824;K22043;COG4189;TIGR02702	Predicted transcriptional regulator
NODE_12_length_164930_cov_51.866538_107	109479	110513	1035	1	0.377	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_108	110604	111506	903	-1	0.396	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_109	111608	112168	561	1	0.403	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_110	112168	112689	522	1	0.421	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_111	112866	114431	1566	1	0.439	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_112	114485	116491	2007	-1	0.380	11	None	GENOMAD.213175.PC	3.269e-111	377	0	0	0	1	NA	NA	NA	PF04301;COG1075;TIGR01738;K07000	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold
NODE_12_length_164930_cov_51.866538_113	116607	117548	942	-1	0.381	11	GGA/GAG/AGG	GENOMAD.221833.CP	9.122e-174	541	0	0	0	1	NA	NA	NA	PF09477;PF02402;COG3017;TIGR02795	Bacterial type II secretion system chaperone protein (type_III_yscG); Lysis protein
NODE_12_length_164930_cov_51.866538_114	117652	118467	816	-1	0.425	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_115	118460	119299	840	-1	0.417	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_116	119314	122877	3564	-1	0.419	11	AGGA	GENOMAD.065723.VV	1.2e-35	151	0	0	0	1246	Caudoviricetes	NA	NA	PF07733;PF02811;K02337;TIGR00594;COG0587	DNA-directed DNA polymerase III (polc)
NODE_12_length_164930_cov_51.866538_117	123092	124159	1068	-1	0.399	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_118	124843	126150	1308	-1	0.391	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_119	126616	128046	1431	-1	0.400	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_120	128287	128706	420	1	0.424	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_121	128703	129188	486	1	0.362	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_122	129188	130033	846	1	0.366	11	None	GENOMAD.138359.CP	1.514e-07	55	0	0	0	1	NA	NA	NA	PF12833;K13631;COG2207	AraC-type DNA-binding domain and AraC-containing proteins
NODE_12_length_164930_cov_51.866538_123	130098	130730	633	1	0.324	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_124	130788	132014	1227	-1	0.397	11	None	GENOMAD.099160.CP	5.934e-06	51	0	0	0	1	NA	NA	NA	PF12897;TIGR03542;K08969;COG1168	LL-diaminopimelate aminotransferase
NODE_12_length_164930_cov_51.866538_125	131983	134646	2664	-1	0.408	11	None	GENOMAD.111010.CP	4.105e-169	556	0	0	0	1	NA	NA	NA	PF08335;PF12252;PF03445;K00990;TIGR01693;COG2844	[Protein-PII] uridylyltransferase
NODE_12_length_164930_cov_51.866538_126	134674	135882	1209	-1	0.422	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_127	135994	136383	390	-1	0.359	11	GGA/GAG/AGG	GENOMAD.168375.CP	3.687e-59	200	0	0	0	1	NA	NA	NA	PF02962;COG3232;TIGR00013;K14422	5-carboxymethyl-2-hydroxymuconate isomerase
NODE_12_length_164930_cov_51.866538_128	136512	136853	342	-1	0.363	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_129	136855	137595	741	-1	0.391	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_130	137697	138167	471	1	0.376	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_131	138240	138575	336	-1	0.384	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_132	138748	139440	693	-1	0.342	11	GGA/GAG/AGG	GENOMAD.134120.CP	1.179e-28	117	0	0	0	1	NA	NA	NA	PF00027;COG0664;TIGR03697;K21563	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases
NODE_12_length_164930_cov_51.866538_133	139548	140069	522	1	0.370	11	GGA/GAG/AGG	GENOMAD.179063.CP	1.086e-12	68	0	0	0	1	NA	NA	NA	PF06127;COG4539;K24121	Uncharacterized membrane protein YGL010W
NODE_12_length_164930_cov_51.866538_134	140114	141205	1092	-1	0.409	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_135	141299	141958	660	-1	0.418	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_136	141939	143009	1071	-1	0.393	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_137	143021	143854	834	-1	0.381	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_138	143868	144698	831	-1	0.383	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_139	144713	146125	1413	-1	0.408	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_140	146125	147348	1224	-1	0.420	11	AGGAG	GENOMAD.166670.PC	9.09e-19	92	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_12_length_164930_cov_51.866538_141	147361	148596	1236	-1	0.395	11	None	GENOMAD.166670.PC	1.868e-12	72	0	0	0	1	NA	NA	NA	TIGR04022;K22219;COG1960	sulfur acquisition oxidoreductase, SfnB family
NODE_12_length_164930_cov_51.866538_142	148942	149706	765	1	0.391	11	GGAG/GAGG	GENOMAD.114368.CP	2.491e-28	117	0	0	0	1	NA	NA	NA	PF10568;PF14834;TIGR02182;COG2999;K22077	Glutaredoxin, GrxB family
NODE_12_length_164930_cov_51.866538_143	150243	151136	894	1	0.368	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_144	151231	152073	843	1	0.413	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_145	152076	152753	678	1	0.392	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NODE_12_length_164930_cov_51.866538_146	152767	153510	744	1	0.405	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
